City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
1101,Yangambi,CD,0.81,24.43,69.28,99,100,1.95,moderate rain
1102,Bam,IR,29.11,58.36,58.84,27,0,7.9,clear sky
1103,Kunya,NG,12.22,8.53,64.4,88,0,2.24,clear sky
1104,Tsumeb,NA,-19.23,17.72,70.56,20,0,8.88,clear sky
1105,Ivanovka,KG,42.89,75.08,39.2,38,93,6.71,mist
1106,Storforshei,NO,66.4,14.52,24.82,90,93,4.97,overcast clouds
1107,Mareeba,AU,-17.0,145.43,87.01,58,0,10.29,clear sky
1108,Port Shepstone,ZA,-30.74,30.45,64.49,84,85,15.37,overcast clouds
1109,Carroll,US,39.55,-77.02,66.0,99,0,3.65,clear sky
1110,Guilin,CN,25.28,110.29,57.2,87,20,4.47,few clouds
1111,Praia Da Vitoria,PT,38.73,-27.07,62.6,63,75,17.29,broken clouds
1112,Sigiriya,LK,7.95,80.74,76.06,83,18,12.64,few clouds
1113,Turayf,SA,31.67,38.66,59.0,41,0,6.93,clear sky
1114,Port Moresby,PG,-9.44,147.18,84.2,74,40,6.93,scattered clouds
1115,Ixtlahuacan Del Rio,MX,20.87,-103.25,82.4,23,40,5.82,scattered clouds
1116,Manokwari,ID,-0.87,134.08,84.04,67,100,5.68,overcast clouds
1117,Taylorville,US,39.55,-89.29,53.6,100,75,5.82,mist
1118,Turukhansk,RU,65.82,87.98,17.51,98,100,6.4,overcast clouds
1119,Santiago,CL,-33.46,-70.65,64.0,55,0,10.29,clear sky
1120,Sorong,ID,-0.88,131.25,83.44,73,43,1.54,scattered clouds
1121,Sabha,LY,27.04,14.43,68.68,49,10,11.68,clear sky
1122,Yuzhnyy,RU,53.25,83.69,51.8,29,100,20.13,overcast clouds
1123,Lampa,CL,-33.28,-70.9,64.0,55,0,10.29,clear sky
1124,Nouadhibou,MR,20.93,-17.03,69.8,94,0,12.75,clear sky
1125,Aleksandrovka,UA,46.84,32.76,53.01,93,100,7.0,overcast clouds
1126,Broken Hill,AU,-31.95,141.43,80.6,22,0,13.87,clear sky
1127,Wyndham,US,37.7,-77.61,66.99,93,1,4.12,clear sky
1128,Auki,SB,-8.77,160.7,83.14,76,47,4.38,moderate rain
1129,Inongo,CD,-1.95,18.27,71.78,93,100,3.71,overcast clouds
1130,Copiapo,CL,-27.37,-70.33,53.6,81,0,13.87,clear sky
1131,Kamensk-Uralskiy,RU,56.42,61.93,30.27,97,100,8.48,overcast clouds
1132,Malakal,SS,9.53,31.66,72.97,90,93,3.76,overcast clouds
1133,Keuruu,FI,62.27,24.7,43.0,100,90,8.05,overcast clouds
1134,Chumikan,RU,54.72,135.31,39.45,91,100,9.57,light rain
1135,Klyuchi,RU,52.27,79.17,49.93,47,100,16.46,overcast clouds
1136,Berdigestyakh,RU,62.1,126.7,15.01,95,79,3.02,broken clouds
1137,Tynda,RU,55.17,124.72,18.46,88,16,9.37,few clouds
1138,Ovsyanka,RU,55.96,92.55,48.2,49,100,13.42,overcast clouds
1139,Bure,ET,10.7,37.07,53.29,86,0,3.38,clear sky
1140,Kumba,CM,4.64,9.45,71.74,96,77,0.92,broken clouds
1141,Hokitika,NZ,-42.72,170.97,54.97,67,46,8.03,scattered clouds
1142,Moissala,TD,8.34,17.77,74.34,83,100,3.0,overcast clouds
1143,Kanigoro,ID,-8.13,112.22,81.99,71,100,2.08,overcast clouds
1144,Marapanim,BR,-0.72,-47.7,78.13,80,77,5.97,broken clouds
1145,Chicama,PE,-7.84,-79.15,64.8,79,43,5.88,scattered clouds
1146,Eibar,ES,43.18,-2.47,54.0,96,0,5.82,clear sky
1147,Chiredzi,ZW,-21.05,31.67,68.68,76,100,10.69,overcast clouds
1148,Sarrebourg,FR,48.73,7.05,63.0,71,94,3.36,overcast clouds
1149,Almeirim,BR,-1.52,-52.58,80.78,71,25,5.64,scattered clouds
1150,Adoni,IN,15.63,77.28,71.51,95,100,3.33,overcast clouds
1151,Ibb,YE,13.97,44.18,60.84,53,0,3.2,clear sky
1152,Shubarshi,KZ,48.59,57.19,35.69,81,100,10.74,overcast clouds
1153,Gilgit,PK,35.92,74.31,54.97,33,0,4.63,clear sky
1154,Banna,PH,17.98,120.66,80.6,88,75,2.24,broken clouds
1155,Lagunas,PE,-5.23,-75.68,73.4,94,46,1.48,light rain
1156,Quthing,LS,-30.4,27.7,58.78,68,0,3.91,light rain
1157,Storm Lake,US,42.64,-95.21,41.0,80,90,16.11,overcast clouds
1158,Ponta Delgada,PT,37.73,-25.67,59.0,82,75,9.17,broken clouds
1159,Moroni,KM,-11.7,43.26,79.27,64,90,11.01,overcast clouds
1160,Zima,RU,53.92,102.04,32.16,89,93,8.37,overcast clouds
1161,Fez,MA,34.04,-5.0,60.8,93,75,3.33,broken clouds
1162,Frutal,BR,-20.02,-48.94,74.77,77,98,4.7,overcast clouds
1163,Noumea,NC,-22.28,166.46,84.2,51,1,8.05,clear sky
1164,Sovetskiy,RU,61.36,63.58,27.66,97,100,4.05,overcast clouds
1165,Novocheboksarsk,RU,56.11,47.48,32.0,95,40,6.71,scattered clouds
1166,Fairfield,US,41.27,-73.32,64.99,93,90,3.36,overcast clouds
1167,Langwedel,DE,52.97,9.22,62.01,82,75,18.34,broken clouds
1168,Bondo,CD,3.81,23.69,69.24,98,100,2.24,moderate rain
1169,Natal,BR,-5.79,-35.21,77.0,94,75,2.24,broken clouds
1170,Antofagasta,CL,-23.65,-70.4,59.0,77,75,11.41,broken clouds
1171,Blind River,CA,46.18,-82.96,44.6,70,90,13.87,overcast clouds
1172,Maxixe,MZ,-23.86,35.35,70.63,89,10,7.47,clear sky
1173,Liepaja,LV,56.54,21.04,51.8,93,100,11.41,light rain
1174,Swan Hill,AU,-35.34,143.55,74.93,37,54,5.41,broken clouds
1175,Beverwijk,NL,52.48,4.65,57.99,84,30,3.0,scattered clouds
1176,San Pedro,PH,14.35,121.02,86.0,79,40,5.82,scattered clouds
1177,Eyl,SO,7.98,49.82,81.1,75,14,3.51,few clouds
1178,Baiyin,CN,36.56,104.21,48.0,58,0,6.71,clear sky
1179,Sile,TR,41.18,29.61,61.0,77,87,11.1,overcast clouds
1180,Yaviza,PA,8.15,-77.69,74.62,93,48,1.3,scattered clouds
1181,Paraopeba,BR,-19.28,-44.4,68.0,88,11,11.41,few clouds
1182,Santa Helena De Goias,BR,-17.81,-50.6,75.81,75,100,3.98,overcast clouds
1183,Linjiang,CN,41.81,126.91,46.78,53,1,2.46,clear sky
1184,Lincoln,US,40.8,-96.67,46.4,87,90,6.93,mist
1185,Brownsville,US,25.9,-97.5,82.4,74,20,11.41,few clouds
1186,Zhangye,CN,38.93,100.45,51.28,37,0,5.93,clear sky
1187,Rehoboth,NA,-23.32,17.08,63.68,35,65,0.74,broken clouds
1188,Gamba,GA,-2.65,10.0,75.06,93,100,5.03,moderate rain
1189,Mitu,CO,1.2,-70.17,74.08,95,100,2.06,light rain
1190,Tangermunde,DE,52.54,11.98,61.0,74,13,3.0,few clouds
1191,Pucallpa,PE,-8.38,-74.55,74.28,93,83,1.54,moderate rain
1192,Banda Aceh,ID,5.56,95.32,83.88,65,99,6.89,overcast clouds
1193,Rincon,US,32.3,-81.24,70.0,94,75,4.7,broken clouds
1194,Opuwo,NA,-18.06,13.84,56.86,67,0,4.14,clear sky
1195,Muros,ES,42.78,-9.06,59.0,87,32,13.0,light rain
1196,Bilibino,RU,68.05,166.44,23.23,96,11,1.97,few clouds
1197,Verkhoyansk,RU,67.54,133.38,11.75,94,100,3.33,overcast clouds
1198,Narasannapeta,IN,18.42,84.05,75.85,82,100,7.34,light rain
1199,Dolores,AR,-36.31,-57.68,54.23,67,97,10.8,overcast clouds
1200,Saint Joseph,US,39.77,-94.85,48.2,93,90,5.82,mist
1201,Praya,CV,14.92,-23.51,80.6,74,20,17.22,few clouds
1202,Aquiraz,BR,-3.9,-38.39,80.6,83,75,12.75,broken clouds
1203,Toccoa,US,34.58,-83.33,66.2,88,1,3.49,clear sky
1204,Honiara,SB,-9.43,159.95,80.6,88,75,5.82,broken clouds
1205,Dir,PK,35.21,71.88,54.21,37,0,8.75,clear sky
1206,Camacha,PT,33.08,-16.33,64.4,63,20,13.87,few clouds
1207,Key West,US,24.56,-81.78,82.4,78,1,11.41,clear sky
1208,Andenes,NO,69.31,16.12,35.6,64,75,11.41,broken clouds
1209,Kautokeino,NO,69.01,23.04,21.96,97,100,5.93,overcast clouds
1210,Terre Haute,US,39.47,-87.41,62.6,82,90,4.7,overcast clouds
1211,Naliya,IN,23.27,68.83,78.08,60,40,6.06,scattered clouds
1212,Isoka,ZM,-10.16,32.63,65.52,62,16,2.89,few clouds
1213,Malokaterynivka,UA,47.65,35.25,53.6,71,75,8.95,broken clouds
1214,Luwingu,ZM,-10.26,29.93,69.19,54,54,4.76,broken clouds
1215,Lodwar,KE,3.12,35.6,85.05,43,3,18.48,clear sky
1216,Vilyuysk,RU,63.76,121.62,16.79,97,40,3.53,scattered clouds
1217,Gweta,BW,-20.18,25.23,74.57,49,0,16.6,clear sky
1218,Weymouth,US,42.22,-70.94,66.2,100,30,14.99,scattered clouds
1219,Kavaratti,IN,10.57,72.64,81.09,77,100,15.7,overcast clouds
1220,Tibiri,NE,13.56,7.05,82.27,15,0,6.76,clear sky
1221,Berekua,DM,15.23,-61.32,75.99,50,89,9.4,overcast clouds
1222,Fowa,NG,8.92,6.4,76.42,72,66,3.53,broken clouds
1223,Suruc,TR,36.98,38.42,66.2,32,0,5.82,clear sky
1224,Porto Walter,BR,-8.27,-72.74,72.28,97,100,1.16,moderate rain
1225,Bereznik,RU,62.86,42.71,25.11,99,66,3.56,broken clouds
1226,Oxelosund,SE,58.67,17.1,51.8,100,75,12.75,light intensity drizzle
1227,Capoterra,IT,39.18,8.97,68.0,82,20,13.87,few clouds
1228,Teahupoo,PF,-17.83,-149.27,80.01,83,75,11.41,shower rain
1229,Bolshaya Dzhalga,RU,45.97,42.7,47.32,52,100,8.32,overcast clouds
1230,Erzin,TR,36.96,36.2,73.99,76,0,1.48,clear sky
1231,Sao Jose Da Coroa Grande,BR,-8.9,-35.15,76.55,87,6,8.21,clear sky
1232,Rockland,US,41.17,-74.05,64.99,95,4,2.3,clear sky
1233,Usinsk,RU,65.99,57.53,20.07,96,4,10.25,clear sky
1234,Chinhoyi,ZW,-17.37,30.2,69.62,52,0,9.57,clear sky
1235,Chingirlau,KZ,51.09,54.08,30.07,92,0,8.77,snow
1236,Dromolaxia,CY,34.88,33.59,68.0,64,0,6.93,clear sky
1237,Tarbagatay,RU,51.48,107.36,30.2,86,7,4.47,clear sky
1238,Monduli,TZ,-3.3,36.45,62.6,82,20,6.93,few clouds
1239,Moerai,PF,-22.43,-151.33,77.29,73,20,6.71,few clouds
1240,Sechura,PE,-5.56,-80.82,66.9,76,20,13.87,few clouds
1241,Olenino,RU,56.21,33.49,37.87,98,100,4.63,overcast clouds
1242,Nokha,IN,27.6,73.42,71.71,19,0,4.56,clear sky
1243,Chesma,RU,53.81,60.65,29.8,88,86,12.66,overcast clouds
1244,Chapada Dos Guimaraes,BR,-15.46,-55.75,84.2,54,0,5.82,clear sky
1245,Dalvik,IS,65.97,-18.53,28.4,86,89,2.24,overcast clouds
1246,Jucas,BR,-6.53,-39.53,84.27,48,100,3.38,overcast clouds
1247,Bisho,ZA,-32.85,27.44,55.18,80,0,3.85,clear sky
1248,Jadu,LY,31.95,12.03,58.62,63,0,18.84,clear sky
1249,Araouane,ML,18.9,-3.53,85.93,17,0,5.28,clear sky
1250,Keningau,MY,5.34,116.16,82.4,78,20,4.7,few clouds
1251,Shumikha,RU,55.23,63.3,29.59,95,96,8.03,overcast clouds
1252,Amuntai,ID,-2.42,115.25,85.28,66,90,1.05,overcast clouds
1253,Shirochanka,RU,46.65,38.4,51.19,50,100,5.73,overcast clouds
1254,Svetlaya,RU,46.54,138.33,55.96,68,100,10.67,light rain
1255,Jutai,BR,-5.18,-68.9,73.38,95,100,1.25,very heavy rain
1256,Lake City,US,30.19,-82.64,75.0,94,40,5.82,scattered clouds
1257,Sungaipenuh,ID,-2.08,101.38,66.42,93,100,1.43,light rain
1258,La Plata,AR,-34.92,-57.95,59.0,91,100,1.99,moderate rain
1259,Shirokiy,RU,49.76,129.52,32.09,88,71,11.61,broken clouds
1260,Smirnykh,RU,49.75,142.83,53.6,73,100,7.27,overcast clouds
1261,Hastings,GB,50.86,0.57,57.99,78,0,8.99,clear sky
1262,Mildura,AU,-34.2,142.15,77.0,31,0,5.82,clear sky
1263,Bratsk,RU,56.13,101.61,37.4,85,100,6.71,overcast clouds
1264,Phalaborwa,ZA,-23.94,31.14,64.4,72,0,6.93,clear sky
1265,Quatre Cocos,MU,-20.21,57.76,73.4,78,40,10.29,scattered clouds
1266,Concepcion,CL,-36.83,-73.05,55.4,76,0,13.87,clear sky
1267,Stokmarknes,NO,68.56,14.91,36.0,66,89,2.8,overcast clouds
1268,Seredka,RU,58.16,28.19,44.6,93,100,4.47,mist
1269,Wanaka,NZ,-44.7,169.15,59.29,41,99,2.35,overcast clouds
1270,Ust-Tsilma,RU,65.44,52.15,21.31,97,16,5.17,few clouds
1271,Temnikov,RU,54.63,43.21,31.62,98,87,3.98,overcast clouds
1272,Hun,LY,29.13,15.95,60.46,66,0,8.55,clear sky
1273,Yuancheng,CN,36.65,107.79,44.31,50,0,9.08,clear sky
1274,Gunjur,GM,13.2,-16.73,78.8,100,91,2.24,overcast clouds
1275,Puerto Cabello,VE,10.47,-68.01,83.12,78,8,4.88,clear sky
1276,Coahuayana,MX,18.73,-103.68,78.8,83,75,5.82,broken clouds
1277,Vanino,RU,49.09,140.25,54.88,63,100,10.89,overcast clouds
1278,Maraa,BR,-1.83,-65.37,73.44,96,90,2.53,moderate rain
1279,Koygorodok,RU,60.45,51.0,26.24,94,85,8.08,overcast clouds
1280,Healesville,AU,-37.65,145.52,68.0,56,100,3.13,overcast clouds
1281,Maputo,MZ,-25.97,32.59,68.0,77,75,5.82,broken clouds
1282,Tsiroanomandidy,MG,-18.77,46.03,69.26,64,43,6.02,scattered clouds
1283,Chegutu,ZW,-18.13,30.14,68.34,55,0,13.24,clear sky
1284,Bentiu,SS,9.23,29.83,75.13,87,91,1.95,overcast clouds
1285,Porto Santo,PT,33.07,-16.34,64.4,63,20,13.87,few clouds
1286,Missouri City,US,29.62,-95.54,80.6,69,1,8.05,clear sky
1287,Bani,DO,18.28,-70.33,82.0,81,27,4.0,scattered clouds
1288,Oliveira Dos Brejinhos,BR,-12.32,-42.9,78.26,36,16,4.45,few clouds
1289,Leninskoye,KZ,41.76,69.39,55.4,46,20,2.24,smoke
1290,Bumba,CD,2.18,22.47,71.83,95,100,1.57,light rain
1291,Pangody,RU,65.85,74.49,17.91,98,94,7.47,overcast clouds
1292,Robertsport,LR,6.75,-11.37,79.18,82,100,7.47,light rain
1293,Grenaa,DK,56.42,10.88,57.2,93,100,11.41,overcast clouds
1294,Fare,PF,-16.7,-151.02,80.11,70,24,10.58,few clouds
1295,Okato,NZ,-39.2,173.88,64.99,63,33,5.01,light rain
1296,Kapiri Mposhi,ZM,-13.97,28.68,70.3,48,9,7.67,clear sky
1297,Neiafu,TO,-18.65,-173.98,80.6,74,75,10.29,broken clouds
1298,Prabumulih,ID,-3.45,104.25,72.68,95,100,3.0,light rain
1299,Portel,BR,-1.94,-50.82,78.39,81,0,5.14,clear sky
1300,Sao Raimundo Das Mangabeiras,BR,-7.02,-45.48,84.9,27,0,4.45,clear sky
1301,Virginia Beach,US,36.85,-75.98,69.8,77,75,5.39,broken clouds
1302,Keskin,TR,39.67,33.61,52.0,78,0,2.04,clear sky
1303,Meadow Lake,US,34.8,-106.54,71.6,9,40,4.7,scattered clouds
1304,Cabra,ES,37.47,-4.44,63.0,66,0,4.0,clear sky
1305,Elizabeth City,US,36.29,-76.25,69.8,88,1,3.36,clear sky
1306,Ongandjera,NA,-17.88,15.07,62.31,37,0,11.25,clear sky
1307,Sharan,RU,54.82,54.0,29.77,95,100,14.61,overcast clouds
1308,Dubti,ET,11.74,41.09,82.8,21,22,3.11,few clouds
1309,Washington,US,47.5,-120.5,50.0,59,0,5.12,clear sky
1310,Shatoy,RU,42.87,45.69,39.2,93,100,2.24,mist
1311,Sofikon,GR,37.8,23.05,64.99,59,20,9.17,few clouds
1312,Ginir,ET,7.13,40.7,56.12,82,1,5.06,clear sky
1313,Lewisburg,US,35.45,-86.79,72.0,88,0,3.27,clear sky
1314,Jasidih,IN,24.52,86.65,73.63,79,27,5.01,scattered clouds
1315,Khasan,RU,42.43,130.64,52.18,51,24,16.31,few clouds
1316,Avanigadda,IN,16.02,80.92,78.8,100,40,6.26,moderate rain
1317,Sigli,ID,5.38,95.96,81.05,70,96,4.9,overcast clouds
1318,Lamont,US,35.26,-118.91,84.2,26,1,5.82,clear sky
1319,Quesnel,CA,53.0,-122.5,32.0,91,90,6.93,overcast clouds
1320,Sini,IN,22.8,85.97,77.0,94,75,3.89,haze
1321,Hongjiang,CN,27.11,110.0,62.56,70,0,2.98,clear sky
1322,Dargaville,NZ,-35.93,173.88,68.54,55,98,3.18,overcast clouds
1323,Kosa,RU,59.94,55.0,26.83,96,100,10.2,overcast clouds
1324,Talara,PE,-4.58,-81.27,64.45,89,7,14.41,clear sky
1325,Vaitape,PF,-16.52,-151.75,79.95,74,5,11.25,clear sky
1326,Vartej,IN,21.73,72.07,82.47,70,0,6.4,clear sky
1327,Llangefni,GB,53.26,-4.31,51.8,71,77,17.22,broken clouds
1328,Kyabe,TD,9.45,18.94,73.27,77,99,3.62,overcast clouds
1329,Sabana De Torres,CO,7.39,-73.5,77.4,88,100,3.33,overcast clouds
1330,Trairi,BR,-3.28,-39.27,79.84,80,63,10.87,broken clouds
1331,Berlevag,NO,70.86,29.09,30.56,94,22,8.52,few clouds
1332,Luxor,EG,25.7,32.64,73.4,28,0,2.24,clear sky
1333,Charlestown,AU,-32.95,151.67,79.0,72,0,5.97,clear sky
1334,Aksha,RU,50.28,113.29,29.59,87,0,7.65,clear sky
1335,Baglung,NP,28.27,83.59,59.36,46,0,5.82,clear sky
1336,Medvezhyegorsk,RU,62.92,34.47,29.53,97,100,4.32,overcast clouds
1337,Traiguen,CL,-38.25,-72.68,42.33,85,0,4.41,clear sky
1338,Dutlwe,BW,-23.98,23.9,70.81,52,3,19.33,clear sky
1339,Sergeyevka,KZ,53.88,67.42,33.03,91,65,5.14,broken clouds
1340,Pratapgarh,IN,24.03,74.78,76.59,56,87,0.56,overcast clouds
1341,Mingguang,CN,32.78,117.96,60.69,44,13,9.37,few clouds
1342,Jiuquan,CN,39.74,98.52,45.21,47,0,2.82,clear sky
1343,Vagur,FO,61.47,-6.81,43.93,68,0,15.41,clear sky
1344,Wajima,JP,37.4,136.9,66.2,59,100,1.12,overcast clouds
1345,Ondjiva,AO,-17.07,15.73,66.16,37,7,9.08,clear sky
1346,Dong Xoai,VN,11.53,106.92,75.99,84,86,3.36,overcast clouds
1347,Ordzhonikidze,KZ,52.44,61.74,34.77,83,93,12.68,overcast clouds
1348,Peking,CN,39.91,116.4,57.0,25,0,1.01,clear sky
1349,Smithers,CA,54.78,-127.17,35.6,86,40,4.7,scattered clouds
1350,Culfa,AZ,38.96,45.63,48.2,70,40,4.7,scattered clouds
1351,Martaban,MM,16.53,97.61,75.69,87,78,6.22,broken clouds
1352,Shumskiy,RU,54.83,99.13,34.72,84,100,5.37,overcast clouds
1353,Glubczyce,PL,50.2,17.83,51.01,84,74,5.01,broken clouds
1354,Temerloh,MY,3.45,102.42,77.47,91,100,0.29,overcast clouds
1355,Sun Valley,US,39.6,-119.78,73.4,20,1,9.17,clear sky
1356,Lieksa,FI,63.32,30.02,36.1,96,100,17.09,moderate rain
1357,Krasnyy Bor,RU,59.68,30.67,39.2,93,90,6.71,mist
1358,Saint-Donat-De-Montcalm,CA,46.32,-74.22,52.0,97,8,10.2,clear sky
1359,Tommot,RU,58.96,126.29,16.97,93,100,0.81,overcast clouds
1360,Odessa,UA,46.48,30.73,53.6,76,99,4.47,overcast clouds
1361,Talaya,RU,61.38,152.75,25.07,78,0,6.64,clear sky
1362,Aasiaat,GL,68.71,-52.87,23.02,96,93,3.4,overcast clouds
1363,El Sauzal,MX,31.9,-116.68,66.99,82,0,1.99,clear sky
1364,Dumas,US,35.87,-101.97,77.0,43,1,11.41,clear sky
1365,Shahreza,IR,32.03,51.88,41.23,61,0,3.47,clear sky
1366,Galveston,US,29.37,-94.97,79.0,78,1,9.17,clear sky
1367,Palauig,PH,15.44,119.9,82.56,82,100,21.27,heavy intensity rain
1368,Coruripe,BR,-10.13,-36.18,75.88,86,87,8.3,overcast clouds
1369,Sydney,AU,-33.87,151.21,73.99,73,75,10.29,broken clouds
1370,Burgeo,CA,47.62,-57.62,48.81,75,100,9.37,overcast clouds
1371,Chifeng,CN,42.27,118.96,36.64,60,0,14.52,clear sky
1372,Hearst,CA,49.68,-83.67,32.04,97,100,2.59,overcast clouds
1373,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,50.0,34,0,13.42,clear sky
1374,Joshimath,IN,30.57,79.57,48.4,49,11,3.89,few clouds
1375,Cumana,VE,10.46,-64.18,93.2,59,64,14.99,broken clouds
1376,Henties Bay,NA,-22.12,14.28,60.01,88,4,9.22,clear sky
1377,Simplicio Mendes,BR,-7.85,-41.91,80.44,26,40,4.29,scattered clouds
1378,North Myrtle Beach,US,33.82,-78.68,75.2,83,1,6.93,clear sky
1379,Honningsvag,NO,70.98,25.97,34.02,86,0,9.82,clear sky
1380,Guatire,VE,10.48,-66.54,76.24,74,97,2.57,overcast clouds
1381,Nautla,MX,20.22,-96.78,77.49,84,0,6.64,clear sky
1382,Langsa,ID,4.47,97.97,76.98,89,100,2.24,light rain
1383,Voznesenye,RU,61.01,35.48,33.42,91,100,9.24,overcast clouds
1384,Morehead,US,37.27,-87.18,69.8,100,1,2.95,clear sky
1385,Safaga,EG,26.73,33.94,77.0,57,0,4.7,clear sky
1386,Tecoanapa,MX,16.52,-98.75,81.63,80,31,2.57,scattered clouds
1387,Binga,ZW,-17.62,27.34,79.77,46,64,5.1,broken clouds
1388,Thunder Bay,CA,48.4,-89.32,35.6,94,75,10.29,broken clouds
1389,Fairmont,US,39.49,-80.14,69.8,63,1,1.36,clear sky
1390,Bongandanga,CD,1.5,21.05,68.79,99,100,2.26,light rain
1391,Zabaykalsk,RU,49.63,117.32,26.85,88,0,12.62,clear sky
1392,Pinehurst,US,35.2,-79.47,68.0,93,1,2.77,clear sky
1393,Arona,ES,28.1,-16.68,69.01,77,20,5.82,few clouds
1394,Plavsk,RU,53.71,37.29,40.57,94,100,6.4,overcast clouds
1395,Ivdel,RU,60.69,60.42,29.52,94,100,5.17,overcast clouds
1396,Khani,GE,41.96,42.96,50.0,93,0,3.36,clear sky
1397,Marzuq,YE,14.4,46.47,66.69,27,14,2.68,few clouds
1398,Lhokseumawe,ID,5.18,97.15,79.97,71,100,3.83,overcast clouds
1399,Sumkino,RU,58.11,68.32,29.28,98,53,5.46,broken clouds
1400,Nushki,PK,29.55,66.02,45.36,54,0,0.94,clear sky
1401,Kuna,US,43.49,-116.42,57.2,32,90,14.99,overcast clouds
1402,Havelock,US,34.88,-76.9,71.01,88,100,6.04,overcast clouds
1403,Bajil,YE,15.06,43.29,85.3,57,11,0.2,few clouds
1404,Risor,NO,58.72,9.23,46.99,99,100,8.99,light rain
1405,Collie,AU,-33.37,116.15,57.99,62,0,7.0,clear sky
1406,Kalabo,ZM,-14.97,22.68,72.16,43,47,5.48,scattered clouds
1407,Zhifang,CN,30.35,114.32,59.0,93,0,6.71,mist
1408,Ashington,GB,50.93,-0.39,57.99,3,0,1.01,clear sky
1409,Zilair,RU,52.23,57.44,23.95,94,91,9.31,overcast clouds
1410,Kiama,AU,-34.68,150.87,73.99,73,56,7.0,broken clouds
1411,Kattivakkam,IN,13.22,80.32,80.6,94,75,5.82,mist
1412,Helong,CN,42.54,129.0,45.79,56,14,4.5,few clouds
1413,Den Chai,TH,17.98,100.05,75.2,94,75,2.24,broken clouds
1414,Bac Lieu,VN,9.29,105.72,79.72,86,100,3.91,light rain
1415,Coihueco,CL,-36.62,-71.83,60.8,51,0,5.82,clear sky
1416,Cedar City,US,37.68,-113.06,71.6,10,1,12.75,clear sky
1417,Huescar,ES,37.81,-2.54,60.01,86,89,4.9,overcast clouds
1418,Ikwiriri,TZ,-7.96,38.97,71.29,95,100,0.98,overcast clouds
1419,Acajutla,SV,13.59,-89.83,73.0,100,95,1.5,overcast clouds
1420,Zaigrayevo,RU,51.83,108.27,30.2,86,83,4.47,broken clouds
1421,Necocli,CO,8.42,-76.79,78.64,82,12,2.51,light rain
1422,Teya,RU,60.38,92.63,36.21,89,100,4.54,overcast clouds
1423,Taguatinga,BR,-12.39,-46.57,83.79,47,90,4.21,overcast clouds
1424,Xining,CN,36.62,101.77,41.2,55,0,2.01,clear sky
1425,Hauknes,NO,66.28,14.07,26.6,79,100,4.7,overcast clouds
1426,Vvedenka,UA,49.82,36.51,48.2,76,100,6.71,light rain
1427,Barra Patuca,HN,15.8,-84.28,80.78,82,0,10.38,clear sky
1428,Nanyang,CN,32.99,112.53,63.73,45,0,5.28,clear sky
1429,Makubetsu,JP,45.37,141.82,60.8,67,75,13.87,broken clouds
1430,Oak Creek,US,42.89,-87.86,48.99,93,90,3.36,light rain
1431,Bantou,CN,26.22,117.49,68.05,71,81,3.58,broken clouds
1432,Yarmouth,US,41.71,-70.23,64.99,100,90,9.17,fog
1433,Athabasca,CA,54.72,-113.29,20.73,84,100,7.67,overcast clouds
1434,Pampa,US,35.54,-100.96,77.0,50,1,21.92,clear sky
1435,Keti Bandar,PK,24.14,67.45,77.56,54,69,5.5,broken clouds
1436,Zhongshan,CN,21.32,110.58,69.17,70,82,14.38,broken clouds
1437,Beloha,MG,-25.17,45.05,67.68,83,0,10.6,clear sky
1438,Turka,UA,49.15,23.03,48.0,97,10,24.0,clear sky
1439,Chimoio,MZ,-19.12,33.48,66.2,100,80,11.41,broken clouds
1440,Marsa Matruh,EG,31.35,27.25,73.4,60,5,5.3,clear sky
1441,Kilimatinde,TZ,-5.85,34.95,65.14,69,100,2.46,overcast clouds
1442,Ranong,TH,9.97,98.63,75.2,94,75,3.33,broken clouds
1443,Yambio,SS,4.57,28.4,67.35,95,73,2.3,broken clouds
1444,Laurel,US,39.1,-76.85,68.0,93,1,3.6,clear sky
1445,Kollam,IN,8.88,76.6,78.8,88,75,2.24,mist
1446,Aleksandrovskiy Zavod,RU,50.92,117.94,26.24,78,0,4.65,clear sky
1447,Lubango,AO,-14.92,13.49,58.3,77,6,2.51,clear sky
1448,Funadhoo,MV,6.15,73.27,81.57,78,97,9.8,overcast clouds
1449,Floro,NO,61.6,5.03,46.4,93,78,4.7,broken clouds
1450,Mnogovershinnyy,RU,53.94,139.92,43.03,81,100,2.82,overcast clouds
1451,Bang Khla,TH,13.72,101.21,81.0,69,75,9.17,broken clouds
1452,Columbia,US,34.0,-81.03,75.2,78,1,4.97,clear sky
1453,Riachao,BR,-7.36,-46.62,82.58,32,33,3.89,scattered clouds
1454,Manado,ID,1.49,124.85,87.8,52,20,2.24,few clouds
1455,Ouallam,NE,14.32,2.09,89.47,14,0,8.93,clear sky
1456,Mandali,IQ,33.75,45.55,73.4,22,0,8.9,clear sky
1457,Winsum,NL,53.33,6.52,57.0,93,82,16.6,broken clouds
1458,Bay-Khaak,RU,51.17,94.5,30.04,89,39,3.22,scattered clouds
1459,Agadir,MA,30.42,-9.6,66.2,88,75,3.36,moderate rain
1460,Kapuskasing,CA,49.42,-82.43,32.0,97,90,2.24,overcast clouds
